product_name,price,ratings,last_month_purchases,incomplete_data
"JOYIN 13 in 1 Dinosaur Toys for Kids 3-5, Dinosaur Truck with 12 Pull Back Cars, Dinosaur Cars Set, Birthday Gifts Toys for 3 4 5+ Year Old Boy, Transport Carrier Truck for Toddlers 3-4 Years",39.99,4.6,70000,False
"Elmer’s Squishies Kids’ Activity Kit, DIY Squishy Toy Kit Creates 2 Mystery Characters, 12 Piece Kit",9.92,4.6,6000,False
"Elmer’s Squishies Kids’ Activity Kit, DIY Squishy Toy Kit Creates 2 Mystery Characters, 12 Piece Kit",9.92,4.6,6000,False
"JOYIN Kids Bow and Arrow Set, LED Light Up Archery Toy Set with 9 Suction Cup Arrows, Target & Arrow Case, Indoor and Outdoor Hunting Play Gift Toys for Kids, Boys & Girls Ages 3-12",24.99,4.2,10000,False
"TEMI Kids Bow and Arrow Set - LED Light Up Archery Toy Set with 10 Suction Cup Arrows, Target & Quiver, Indoor and Outdoor Toys for Children Boys Girls",27.99,4.1,10000,False
"Learning Resources STEM Explorers -Ages 5+, Magnet Movers, Critical Thinking Skills, STEM Certified Toys, Magnets Kids,Magnet Set,Back to School Supplies,39 Pieces",11.99,4.7,10000,False
VTech Bluey Shake It Bluey,19.99,4.7,10000,False
"VTech Busy Learners Activity Cube, Purple",19.99,4.8,20000,False
"LeapFrog My Own Leaptop, Pink",24.99,4.7,10000,False
"Hasbro Gaming Connect 4 Classic Grid,4 in a Row Game,Strategy Board Games for Kids,2 Player .for Family and Kids,Ages 6 and Up",9.95,4.8,100000,False
13 Pieces Montessori Kitchen Toys for Toddlers-Kids Cooking Sets Real-Toddler Toys Set for Real Cooking with Plastic Children Safe Knives Crinkle Cutter Kids Cutting Board,18.99,4.6,60000,False
"Bluey - 13"" Talking Plush - Interactive - Sing Along, 9 Different Phrases",10.49,4.8,30000,False
"YLL Mini Kids Karaoke Machine with 2 Microphones, Karaoke Gifts for Girls Ages 4, 5, 6, 7, 8, 9, 10, 12 +Year Old, 4-12 Years Old Christmas Toy Gift for Girls (Purple)",39.99,4.6,10000,False
"National Geographic Air Rocket Toy – Ultimate LED Rocket Launcher for Kids, Jump and Launch The Light Up, Air Powered, Foam Tipped Rockets up to 100 Feet",24.99,4.6,20000,False
"VTech Chomp and Count Dino, Green",19.97,4.8,40000,False
Terra by Battat Remote Control Emerald Tree Boa - Electronic Snake Toy for Kids Ages 6+,18.99,4.4,10000,False
"Crayola Light Up Tracing Pad - Pink, Art Kit for Kids, Kids Toys & Games, Light Box, Holiday Gifts for Girls & Boys, 6+ [Amazon Exclusive]",21.89,4.6,100000,False
"Bluey Magnetic Playset, Magnet Activity Toys, Great Birthday Parties, at-Home Activities, or Screen-Free Fun, Perfect Travel or Road Trip, Hours of Fun for Kids Ages 3,4,5,6,Multicolor,Medium,214618",12.99,4.5,20000,False
"JOYIN Claw Machine Arcade Toy with LED Light & Adjustable Sound, Rechargable Dispenser Toys Mini Vending Machine for Kids - Perfect Christmas & Birthday Big Gifts for Kids, Ages 3+",54.99,4.0,10000,False
"NASA Lunar Telescope for Kids – 90x Magnification, Includes Two Eyepieces, Tabletop Tripod, and Finder Scope- Kids Telescope for Astronomy Beginners, Space Toys, NASA Gifts (Amazon Exclusive)",44.99,4.1,20000,False
VTech Pull and Sing Puppy,14.99,4.7,10000,False
"Bluey Figure 4 Pack - Family Pack, Multicolor (13009)",14.88,4.9,20000,False
"JOYIN Learning Toys Play Food Set for Toddlers, Cutting Food Toy for Preschool Activities, Pretend Play Kitchen Accessories for Kids, Color Sorting Toys for Boys & Girls, Daycare Educational Toys",23.99,4.8,30000,False
"Retevis RT628 Kids Walkie Talkies,Army Toys for 5-13 Year Old Boys Girls,FRS Walkie Talkie for Kids,Gifts for Birthday Outdoor Camping(1 Pair Camo)",22.99,4.5,8000,False
Flybar My First Foam Pogo Jumper for Kids Fun and Safe Pogo Stick for Toddlers,12.99,4.3,40000,False
"JOYIN 236Pcs Glowing Marble Run with Motorized Elevator- Construction Building Blocks Toys with 30 Glow in The Dark Plastic Marbles, STEM Gifts for Boys and Girls",39.99,4.6,30000,False
"Munchkin® Float & Play Bubbles™ Baby and Toddler Bath Toy, 4 Count",6.15,4.8,80000,False
"JOYIN Remote Control Excavator Toys for Boys, 2.4Ghz RC Excavator Toy with Light, Construction Toys for Boys 3-5 4-7 8-12 Year Old Kids, Birthday Gift",29.99,4.3,6000,False
VTech Touch and Learn Activity Desk Deluxe (Frustration Free Packaging),54.99,4.7,10000,False
VTech Drill and Learn Toolbox,24.99,4.7,30000,False
"Paw Patrol: Rescue Wheels Skye’s Jet, Toy Truck with Transformation into Jet-Mode and Collectible Action Figure, Kids Toys for Boys & Girls Ages 3+",14.02,4.6,10000,False
"hand2mind Sensory Fidget Tubes, Calming Toys for Kids, Occupational Therapy Toys, Play Therapy, Stress Relief Toy, Comfort Items for Anxiety, Calm Down Corner Supplies (Set of 4)",18.49,4.6,30000,False
"LeapFrog Learning Friends 100 Words Book (Frustration Free Packaging), Green",12.97,4.8,50000,False
"Force1 Scoot Hand Operated Drone for Kids or Adults - Hands Free Motion Sensor Mini Drones for Kids, Easy Indoor Small UFO Toy Flying Ball Drone Toy for Boys and Girls Kids Drones (Blue)",19.3,4.0,10000,False
"FUN LITTLE TOYS Pop Up Tent with Kids Camping Gear Set, Kids Play Tent Outdoor Toys Camping Tools Set for Kids",37.69,4.7,10000,False
"Click N' Play Toy Puppy Set for Kids, Dog Bed - Little Toddler Girl Toy, Toys 3+ Year Old Girls, Three Year Old Girl Gifts,Toy Dogs for Kids - Puppy Toys for Kids",22.39,4.5,2000,False
JOYIN Arcade Basketball Game Set with 4 Balls and Hoop for Kids 3 to 12 Years Old Indoor Outdoor Sport Play - Easy Set Up - Air Pump Included - Ideal for Competition,49.99,4.2,20000,False
"JOYIN Toy Truck for Kids,5-FT Race Track and 12 Die-Cast Metal Toy Cars, Racing Car with Lights & Sounds, Carrier Truck Toy Gift for 2 3 4 5 Years Old Boys and Girls",29.99,4.3,20000,False
HABA Busy Board for Toddlers 2-4: Town Magnetic Maze Puzzle Game - Toddler Travel Toys for Preschoolers,19.99,4.6,10000,False
"JOYIN 18 Pcs Pull Back City Cars and Trucks Toy Vehicles Set, Friction Powered Cars Toys for Toddlers, Boys, Girls’ Educational Play, Goodie Bags Stuffers",21.99,4.5,20000,False
"LeapFrog Number Lovin' Oven, Pink",24.99,4.8,20000,False
"Nerf N Series Agility Blaster, 12 N1 Darts Compatible Only N Series Blasters, 6 Dart Drum, Kids Outdoor Games",5.99,4.6,20000,False
Fisher-Price Baby & Toddler Toy Laugh & Learn My Smart Purse with Lights & Smart Stages Learning Songs for Infants Ages 6+ Months,28.99,4.8,20000,False
"Educational Insights BrainBolt Handheld Electronic Memory Game with Lights & Sounds, Brain Teaser Puzzle Game, Ages 7+",16.79,4.4,50000,False
"Crayola Toddler Touch Lights, Musical Toy, Sensory Board, Sensory Toys for Toddlers, Mess Free Finger Painting, for Toddlers, 2+",19.97,4.4,30000,False
"TEMI Indoor Basketball Hoop for Kids, Door Room Basketball Hoop,Mini Basketball Hoop with 4 Balls, Basketball Toys for 3 4 5 6 7 8 9 10 11 12 Year Old Boys",49.99,4.4,10000,False
"NATIONAL GEOGRAPHIC Magnetic Marble Run - 75-Piece STEM Building Set for Kids & Adults with Magnetic Track & Trick Pieces & Marbles for Building A Marble Maze, STEM Project (Amazon Exclusive)",39.99,4.5,20000,False
ThinkFun Gravity Maze Marble Run Brain Game and STEM Toy - Award-Winning Educational Toy for Kids 8+ | Spatial Reasoning Skill Development | Engineering and Building Game | 60 Logic Puzzles,24.69,4.6,100000,False
Fun Forts Glow Fort Building Kit for Kids - 81 Pack Glow in The Dark STEM Building Toys Indoor Outdoor Play Tent for Kids Construction Toys with 53 Rods and 28 Spheres,37.99,4.1,20000,False
VTech Touch and Learn Activity Desk Deluxe (Frustration Free Packaging),54.99,4.7,10000,False
"JOYIN Toy Truck for Kids,5-FT Race Track and 12 Die-Cast Metal Toy Cars, Racing Car with Lights & Sounds, Carrier Truck Toy Gift for 2 3 4 5 Years Old Boys and Girls",29.99,4.3,20000,False
"JOYIN Learning Toys Play Food Set for Toddlers, Cutting Food Toy for Preschool Activities, Pretend Play Kitchen Accessories for Kids, Color Sorting Toys for Boys & Girls, Daycare Educational Toys",23.99,4.8,30000,False
VTech Pull and Sing Puppy,14.99,4.7,10000,False
JOYIN Arcade Basketball Game Set with 4 Balls and Hoop for Kids 3 to 12 Years Old Indoor Outdoor Sport Play - Easy Set Up - Air Pump Included - Ideal for Competition,49.99,4.2,20000,False
13 Pieces Montessori Kitchen Toys for Toddlers-Kids Cooking Sets Real-Toddler Toys Set for Real Cooking with Plastic Children Safe Knives Crinkle Cutter Kids Cutting Board,18.99,4.6,60000,False
"3Doodler Start+ Essentials (2024) 3D Pen Set for Kids, Easy to Use, Learn from Home Art Activity Set, Educational STEM Toy for Boys & Girls Ages 6+",49.99,4.3,100000,False
"Click N' Play Toy Puppy Set for Kids, Dog Bed - Little Toddler Girl Toy, Toys 3+ Year Old Girls, Three Year Old Girl Gifts,Toy Dogs for Kids - Puppy Toys for Kids",22.39,4.5,2000,False
Fisher-Price Stacking Toy Baby's First Blocks Set of 10 Shapes for Sorting Play for Infants Ages 6+ Months,9.89,4.8,20000,False
"hand2mind Sensory Fidget Tubes, Calming Toys for Kids, Occupational Therapy Toys, Play Therapy, Stress Relief Toy, Comfort Items for Anxiety, Calm Down Corner Supplies (Set of 4)",18.49,4.6,30000,False
VTech Drill and Learn Toolbox,24.99,4.7,30000,False
"FUN LITTLE TOYS Pop Up Tent with Kids Camping Gear Set, Kids Play Tent Outdoor Toys Camping Tools Set for Kids",37.69,4.7,10000,False
"Nerf N Series Agility Blaster, 12 N1 Darts Compatible Only N Series Blasters, 6 Dart Drum, Kids Outdoor Games",5.99,4.6,20000,False
"Munchkin® Float & Play Bubbles™ Baby and Toddler Bath Toy, 4 Count",6.15,4.8,80000,False
Flybar My First Foam Pogo Jumper for Kids Fun and Safe Pogo Stick for Toddlers,12.99,4.3,40000,False
"Gabby’s Dollhouse, Kitty Fairy Garden Party, 18-Piece Playset with 3 Toy Figures, Surprise Toys & Dollhouse Accessories, Kids Toys for Girls & Boys 3+",11.99,4.7,10000,False
"JOYIN Toddler Basketball Arcade Game Set, Adjustable Basketball Goal with 4 Balls for Kids Indoor Outdoor Play, Carnival Games, Christmas Birthday Gift for Boys Girls Age 1 and Up - Air Pump Included",42.99,4.3,10000,False
"JOYIN 18 Pcs Pull Back City Cars and Trucks Toy Vehicles Set, Friction Powered Cars Toys for Toddlers, Boys, Girls’ Educational Play, Goodie Bags Stuffers",21.99,4.5,20000,False
The Original The Floor is Lava! Game by Endless Games - Interactive Game For Kids And Adults - Promotes Physical Activity - Indoor And Outdoor Safe,16.97,4.6,50000,False
Hasbro Gaming Simon Handheld Electronic Memory Game With Lights and Sounds for Kids Ages 8 and Up,19.68,4.7,40000,False
"LeapFrog Learning Friends 100 Words Book (Frustration Free Packaging), Green",12.97,4.8,50000,False
"TEMI Indoor Basketball Hoop for Kids, Door Room Basketball Hoop,Mini Basketball Hoop with 4 Balls, Basketball Toys for 3 4 5 6 7 8 9 10 11 12 Year Old Boys",49.99,4.4,10000,False
"Paw Patrol: Rescue Wheels Skye’s Jet, Toy Truck with Transformation into Jet-Mode and Collectible Action Figure, Kids Toys for Boys & Girls Ages 3+",14.02,4.6,10000,False
"Force1 Scoot Hand Operated Drone for Kids or Adults - Hands Free Motion Sensor Mini Drones for Kids, Easy Indoor Small UFO Toy Flying Ball Drone Toy for Boys and Girls Kids Drones (Blue)",19.3,4.0,10000,False
"NATIONAL GEOGRAPHIC Magnetic Marble Run - 75-Piece STEM Building Set for Kids & Adults with Magnetic Track & Trick Pieces & Marbles for Building A Marble Maze, STEM Project (Amazon Exclusive)",39.99,4.5,20000,False
Fisher-Price Baby & Toddler Toy Laugh & Learn My Smart Purse with Lights & Smart Stages Learning Songs for Infants Ages 6+ Months,28.99,4.8,20000,False
"Educational Insights BrainBolt Handheld Electronic Memory Game with Lights & Sounds, Brain Teaser Puzzle Game, Ages 7+",16.79,4.4,50000,False
"JOYIN 4-Pack Fidget Tubes for Kids, Sensory Tubes, Stress Relief Toy, Speech Therapy Materials, Calming Toys for Children with Autism, Calm Down Corner Supplies, Presents for Toddlers",23.99,4.4,10000,False
HABA Busy Board for Toddlers 2-4: Town Magnetic Maze Puzzle Game - Toddler Travel Toys for Preschoolers,19.99,4.6,10000,False
"LeapFrog Number Lovin' Oven, Pink",24.99,4.8,20000,False
"Meland Toy Doctor Kit for Girls - Pretend Play Doctor Set with Dog Toy, Carrying Bag, Stethoscope Toy & Dress Up Costume - Doctor Play Gift for Kids Toddlers Ages 3 4 5 6 Year Old for Role Play",27.97,4.5,20000,False
"Crayola Toddler Touch Lights, Musical Toy, Sensory Board, Sensory Toys for Toddlers, Mess Free Finger Painting, for Toddlers, 2+",19.97,4.4,30000,False
Fun Forts Glow Fort Building Kit for Kids - 81 Pack Glow in The Dark STEM Building Toys Indoor Outdoor Play Tent for Kids Construction Toys with 53 Rods and 28 Spheres,37.99,4.1,20000,False
"Creativity for Kids Plant-A-Pet: Kitty - Arts and Crafts for Kids Ages 6-8+, Gifts for Girls and Stocking Stuffers for Kids, Boy and Girl Toys, Chia Seed Plant Pet for Kids",4.99,4.3,7000,False
"SESAME STREET Learn with Elmo Pretend Play Phone, Learning and Education, Officially Licensed Kids Toys for Ages 2 Up by Just Play",7.69,4.5,10000,False
"JOYIN 34 PCS Kitchen Toy Set, Toy BBQ Grill Set, Cooking Toy Set, Little Chef Play, Kids Grill Playset Interactive BBQ Toy Set for Kids, Christmas Birthday Gift for Boys Girls Kids",44.99,4.4,20000,False
"Magnetic Blocks-Build Mine Magnet World Edition, Magnetic Toys for Boys & Girls Age 3-4 4-5 6-8,STEM Montessori Sensory Toys for Toddlers Gifts for 3+ Years Old,48PCS Fidget 1"" Cubes Construction Toys",39.99,4.3,30000,False
ThinkFun Gravity Maze Marble Run Brain Game and STEM Toy - Award-Winning Educational Toy for Kids 8+ | Spatial Reasoning Skill Development | Engineering and Building Game | 60 Logic Puzzles,24.69,4.6,100000,False
"Hot Wheels Monster Trucks, 1 Toy Truck in 1:64 Scale & 1 Crushable Car, Vehicle Play for Kids & Collectors (Styles May Vary)",3.89,4.6,10000,False
"Little Girls Purse, Toddler Girl Toys for 3 4 5 6 Year Old, Kids Purses with Accessories, Pretend Play Handbag and Princess Kit, Pink Toy Valentines for Girl Gifts 3-5 4-6",22.99,4.5,4000,False
Melissa & Doug Dinosaur Wooden Chunky Puzzle (7 pcs) - FSC Certified,8.99,4.9,10000,False
"Sassy Stacks of Circles Stacking Ring STEM Learning Toy, Age 6+ Months, Multi, 9 Piece Set",7.49,4.8,90000,False
"Melissa & Doug Flip Fish Soft Baby Toy Sensory Tummy Time Toys, Soft Fabric Tag Toy For Babies, Infants",17.49,4.8,40000,False
"Mega Godzilla x Kong The New Empire Building Set Action Figure Kong with 541 Pieces and Accessories, 12 Inches Long, for Adult Collectors",24.99,4.6,1000,False
"Educational Insights GeoSafari Jr. Talking Microscope Featuring Bindi Irwin: Microscope for Kids, STEM & Science Toy, Interactive Learning, Ages 3+",34.49,4.6,30000,False
"LeapFrog LeapPad Academy Kids’ Learning Tablet, Green",89.99,4.4,10000,False
Mr. Richards (A Billionaire's Angel),0.0,4.6,0,False
N/A,29.99,3.9,100000,False
N/A,59.99,4.4,20000,False
N/A,35.98,4.4,10000,False
N/A,29.99,4.5,20000,False
N/A,34.99,4.4,10000,False
N/A,9.7,4.7,0,False
N/A,22.87,4.1,10000,False
N/A,36.99,4.2,20000,False
N/A,11.96,4.6,20000,False
N/A,15.0,4.8,10000,False
N/A,34.99,4.6,9000,False
N/A,32.29,4.5,60000,False
N/A,9.88,4.8,30000,False
N/A,15.19,4.7,6000,False
N/A,17.99,4.6,0,False
N/A,34.99,4.5,40000,False
N/A,17.5,4.6,4000,False
N/A,34.97,4.7,10000,False
N/A,12.99,5.0,0,False
N/A,10.39,4.4,0,False
N/A,7.86,4.8,0,False
N/A,6.92,4.6,2000,False
N/A,14.97,4.7,2000,False
N/A,15.99,4.1,60000,False
N/A,34.99,4.3,7000,False
N/A,34.99,4.5,40000,False
N/A,49.99,4.5,5000,False
N/A,18.52,4.6,0,False
N/A,55.99,4.3,10000,False
N/A,12.67,4.4,0,False
N/A,119.99,4.0,700000000,False
N/A,9.99,4.6,0,False
N/A,59.95,4.6,10000,False
N/A,9.99,4.6,10000,False
N/A,71.99,4.2,3000,False
N/A,8.99,4.6,0,False
N/A,16.99,4.5,10000,False
N/A,17.5,4.5,8000,False
N/A,13.84,4.7,0,False
N/A,12.74,4.7,6000,False
N/A,79.95,4.1,200000000,False
N/A,14.99,4.6,200000000,False
N/A,26.88,4.6,30000,False
N/A,39.88,4.3,5000,False
N/A,28.0,4.4,1000,False
N/A,17.94,4.7,5000,False
N/A,11.99,4.5,2000,False
N/A,38.42,4.7,1000,False
N/A,27.99,4.8,0,False
N/A,59.99,4.8,0,False
"Ninja NC301 CREAMi Ice Cream Maker, for Gelato, Mix-ins, Milkshakes, Sorbet, Smoothie Bowls & More, 7 One-Touch Programs, with (2) Pint Containers & Lids, Compact Size, Perfect for Kids, Silver",179.99,4.5,30000,False
"Cuisinart Bread Maker Machine, Compact and Automatic, Customizable Settings, Up to 2lb Loaves, CBK-110P1, Silver,Black",99.95,4.4,20000,False
"Mixing Bowls with Airtight Lids Set, 26PCS Stainless Steel Khaki Bowls with Grater Attachments, Non-Slip Bottoms & Kitchen Gadgets Set, Size 7, 4, 2.5, 2.0,1.5, 1QT, Great for Mixing & Serving",45.99,4.7,10000,False
"Ninja CREAMi Deluxe 11-in-1 Ice Cream & Frozen Treat Maker for Ice Cream, Sorbet, Milkshakes, Frozen Yogurt, & More, 11 Programs, XL Capacity, Silver, Includes (2) Family-Sized 24 oz. Tubs",219.95,4.4,20000,False
"Silonn Ice Maker Countertop, Portable Ice Machine with Carry Handle, Self-Cleaning Ice Makers with Basket and Scoop, 9 Cubes in 6 Mins, 26 lbs per Day, Ideal for Home, Kitchen, Camping, RV",79.89,4.4,10000,False
"CUISINART Ice Cream Maker, Ice Cream and Frozen Yogurt Machine, 2-Qt. Double-Insulated Freezer Bowl, Silver, ICE30BCP1",99.94,4.6,20000,False
"Keurig K-Elite Single Serve K-Cup Pod Coffee Maker, with Strength and Temperature Control, Iced Coffee Capability, 8 to 12oz Brew Size, Programmable, Brushed Slate",110.0,4.6,10000,False
Breville Barista Touch BES880BSS Espresso Machine,799.95,4.4,6000,False
"KitchenAid Classic Series 4.5 Quart Tilt-Head Stand Mixer K45SS, Onyx Black",249.99,4.7,20000,False
"Magic Bullet Blender, Small, Silver, 11 Piece Set",39.88,4.4,60000,False
"nutribullet Personal Blender for Shakes, Smoothies, Food Prep, and Frozen Blending, 24 Ounces, 600 Watt, Gray, (NBR-0601)",64.99,4.6,30000,False
"Ninja BL610 Professional 72 Oz Countertop 1000-Watt Base and Total Crushing Technology for-Smoothies, Ice and Frozen Fruit, Black, Blender + Pitcher",79.99,4.7,20000,False
"Cuisinart Air Fryer + Convection Toaster Oven, 8-1 Oven with Bake, Grill, Broil & Warm Options, Stainless Steel, TOA-70",179.95,4.5,10000,False
"Hamilton Beach Dual Breakfast Sandwich Maker with Timer, Silver (25490A)",42.99,4.6,10000,False
"COSORI Food Dehydrator, Bigger Than 7 Trays With Large 6.5"" Drying Space, 600W Power Saves More Time Than 480W, 165°F Dehydrated Dryer for Jerky, Dog Treats, Herbs, Meat, Fruit, and Yogurt, Silver",135.99,4.7,10000,False
"Cuisinart WMR-CAP2 Round Classic Waffle Maker, Brushed Stainless,Silver",29.95,4.5,30000,False
"Hamilton Beach Electric Indoor Searing Grill with Viewing Window & Adjustable Temperature Control to 450F, 118 sq. in. Surface Serves 6, Removable Nonstick Grate, Stainless Steel",79.99,4.5,7000,False
"Gravity Electric Pepper and Salt Grinder Set, Adjustable Coarseness, Battery Powered with LED Light, One Hand Automatic Operation, Stainless Steel Copper, 2 Pack",27.99,4.2,4000,False
"BELLA Electric Can Opener and Knife Sharpener, Multifunctional Jar and Bottle Opener with Removable Cutting Lever and Cord Storage, Stainless Steel Blade, Sage",15.63,4.2,10000,False
"Fullstar Vegetable Chopper - Food Chopper - Onion Chopper - Vegetable Slicer & Spiralizer - Veggie Chopper with Container - Kitchen Gadgets - Home Essentials - Kitchen Accessories (4 in 1, White)",29.97,4.5,70000,False
"Cuisinart Food Processor 14-Cup Vegetable Chopper for Mincing, Dicing, Shredding, Puree & Kneading Dough, Stainless Steel, DFP-14BCNY",237.99,4.6,10000,False
"BELLA Two Tier Food Steamer with Dishwasher Safe Lids and Stackable Baskets & Removable Base for Fast Simultaneous Cooking - Auto Shutoff & Boil Dry Protection, Stainless Steel, 7.4 QT, Black",34.99,4.5,8000,False
"Ninja Pod & Grounds Specialty Single-Serve Coffee Maker, K-Cup Pod Compatible, Brews Grounds, Compact Design, Built-In Milk Frother, 56-oz. Reservoir, 6-oz. Cup to 24-oz. Mug Sizes, Black, PB051",79.95,4.4,10000,False
"Cuisinart Ice Cream Maker Machine, 1.5 Quart Sorbet, Frozen Yogurt Maker, Double Insulated, White, ICE-21P1",69.95,4.6,10000,False
"OVENTE Electric Sandwich Maker with Non-Stick Plates, Indicator Lights, Cool Touch Handle, Easy to Clean and Store, Perfect for Cooking Breakfast, Grilled Cheese, Tuna Melts and Snacks, Black GPS401B",15.99,4.3,10000,False
"Instant Pot Vortex Plus 4QT Air Fryer, Custom Program Options, 6-in-1 Functions Crisps, Broils, Roasts, Dehydrates, Bakes, Reheats, 100+ In-App Recipes, from the Makers of Instant Pot, Stainless Steel",109.99,4.6,30000,False
"Ninja Food Processor, Professional Plus, 1000 Peak Watts, 4 Functions for Chopping, Slicing, Purees & Dough with 9-Cup Processor Bowl, 3 Blades, Food Chute & Pusher, Silver, BN601",99.99,4.7,9000,False
"Keurig K-Mini Single Serve K-Cup Pod Coffee Maker, 6 to 12oz Brew size, with Cord Storage, Perfect for Small Spaces, Dusty Rose",59.99,4.4,10000,False
"EyeVac Home Touchless Vacuum Automatic Dustpan - Great for Sweeping Pet Hair Food Dirt Kitchen - Ultra Fast & Powerful, Corded Canister Vacuum, Bagless, Automatic Sensors, 1000 Watt (White)",149.0,4.6,4000,False
"TUYU Electric Spin Scrubber, 2024 New Full-Body IPX7 Waterproof Bathroom Scrubber with Power LCD Display, Adjustable Extension Handle, Cordless Electric Cleaning Brush for Bathroom, Kitchen Cleaning",39.99,4.4,20000,False
"bella Electric Griddle with Warming Tray - Smokeless Indoor Grill, Nonstick Surface, Adjustable Temperature & Cool-touch Handles, 10"" x 18"", Copper/Black",32.03,4.6,10000,False
"Mecity 2 Slice Toaster Touch Screen 1.5"" Wide Slot, Stainless Steel Smart Bread Toaster for Bagel Muffin Waffle Gluten Free Breads, Timer, Defrost, Reheat, 120V 825W",49.99,4.4,7000,False
"MAIPOR Vegetable/Pro Onion Chopper, Multifunctional 13 in 1 Food Chopper, Kitchen Vegetable Slicer Dicer Cutter With 8 Blades,Veggie, Carrot and Garlic Chopper With Container (Gray)",28.85,4.2,20000,False
"Brio Bottom Loading Water Cooler Dispenser for 5 Gallon Bottles - 3 Temperatures with Hot, Room & Cold Spouts, Child Safety Lock, LED Display with Empty Bottle Alert, Stainless Steel",139.0,4.2,20000,False
"DASH Hot Air Popcorn Popper Maker with Measuring Cup to Portion Popping Corn Kernels + Melt Butter, 16 Cups - Aqua",19.99,4.2,20000,False
"Cuisinart Fondue Pot, 3 Quart, For Chocolate, Cheese, Broth, Oil, Stainless Steel, CFO-3SSP1",79.95,4.7,9000,False
"Airtight Food Storage Containers with Lids, Vtopmart 24 pcs Plastic Kitchen and Pantry Organization Canisters for Cereal, Dry Food, Flour and Sugar, BPA Free, Includes 24 Labels，Black",35.99,4.7,20000,False
"2 Pieces Dryer Vent Cleaner Kit Compatible with All Vacuum Cleaner, Dryer Lint Brush and Vacuum Hose Attachment with Stretch Universal Connector, Quickly Lint Remover",8.59,4.5,10000,False
"DASH My Mug Ice Cream Maker Machine (Aqua): Multi-Purpose Soft Serve Ice Cream Machine with (2) Bowls for Homemade Gelato, Sorbet, Frozen Yogurt, Built-In Ingredient Chute, Easy to Clean and Store",37.28,4.0,20000,False
"Kitchen in the box Stand Mixer,3.2Qt Small Electric Food Mixer,6 Speeds Portable Lightweight Kitchen Mixer for Daily Use with Egg Whisk,Dough Hook,Flat Beater (Black)",79.99,4.3,7000,False
"Holstein Housewares - Non-Stick Omelet & Frittata Maker, Stainless Steel - Makes 2 Individual Portions Quick & Easy (2 Section, Black)",23.29,4.4,3000,False
"Ninja Griddle and Indoor Grill, 14’’, Electric Grill, For Steak, Burgers, Salmon, Veggies, and More, Pancake Griddle, Nonstick, Dishwasher Safe, 500F, Even Cooking, Silver, GR101",99.95,4.6,10000,False
"Ninja Espresso & Coffee Maker & Barista System, 3 Espresso Brew Styles, Single-Serve Coffee & Nespresso Capsule Compatible, Built-in Frother, Espresso, Cappuccino & Latte Maker, Black, CFN601",189.99,4.3,10000,False
"SodaStream Terra Sparkling Water Maker (Black) with CO2, Dishwasher Safe Bottle and Bubly Drop",106.79,4.5,10000,False
"Cuisinart 15-Piece Knife Set with Block, High Carbon Stainless Steel, Forged Triple Rivet, White, C77WTR-15P",64.59,4.6,10000,False
"DASH Mini Donut Maker Machine for Kid-Friendly Breakfast, Snacks, Desserts & More with Non-stick Surface, Makes 7 Doughnuts - Aqua",21.99,4.5,10000,False
"Magic Mill Food Dehydrator Machine | 5 Stackable Stainless Steel Trays Jerky Dryer with Digital Adjustable Timer & Temperature Control - Electric Food Preserver for Fruits, Veggies, Meats & Dog Treats",54.99,4.4,7000,False
"Presto 03430 Pizzazz Plus Rotating Oven, Black",59.99,4.7,5000,False
"OVENTE Electric Deep Fryer 2 Liter Capacity, 1500 Watt Lid with Viewing Window and Odor Filter, Adjustable Temperature, Removable Frying Basket and Easy to Clean Stainless Steel Body, Silver FDM2201BR",29.99,4.0,7000,False
"Cisily Sponge Holder for Kitchen Sink, Sink Caddy with High Brush Holder, Kitchen Sink Organizer Countertop Rustproof 304 Stainless Steel, Soap Dispenser Kitchen Organizers and Storage Essentials",19.99,4.6,20000,False
"Slushie Machine, No Ice Needed, 68 oz INOVIVA Slushy Machine for Home with Self-Cleaning Function, Professional Frozen Drink Maker, 5 Preset Programs, Frozen Margaritas, Frappés, Milkshake, and More",359.99,4.2,3000,False
"Hamilton Beach Wave Crusher Blender For Shakes and Smoothies With 40 Oz Glass Jar and 14 Functions, Ice Sabre Blades & 700 Watts for Consistently Smooth Results, Black + Stainless Steel (54221)",43.44,4.3,9000,False
"Auledio Iron 2-Tier Countertop Fruit Vegetables Basket Bowl Storage With Banana Hanger, Black, 64 ounces",22.99,4.6,2000,False
"Bread Slicer for Homemade Bread - Adjustable Width Bread Cutter for Cakes, Bagels, Loaves - Bamboo Bread Accessories Manual Cutting Guide and Crumb Tray - Kitchen Gadgets & Gifts (Knife Not Included)",39.99,4.8,1000,False
"Pizza Oven, 12-Inch Pizza Oven Indoor, 1200W Portable Pizza Maker, Electric Pizza Oven with Timer, Temperature Controller, Suitable for Home, Outdoor, Pizza Shop",119.99,4.7,1000,False
"Zojirushi BB-PDC20BA Home Bakery Virtuoso Plus Breadmaker, 2 lb. loaf of bread",399.95,4.7,3000,False
"PIEZANO Crispy Crust Pizza Oven by Granitestone – Electric Pizza Oven Indoor, 12 Inch Indoor Pizza Oven Countertop, Pizza Maker Heats up to 800˚F for Stone Baked Pizza at Home As Seen on TV Products",99.99,4.3,10000,False
