customer_id,product_category,purchase_amount,timestamp,date,purchase_diff,month_year,year,matched_product,price_variation
C049,Toys,382.37,2024-03-16 04:48:59,2024-03-16,21.0,2024-03,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",358.38
C049,Beauty,252.92,2024-10-18 02:57:01,2024-10-18,215.0,2024-10,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",236.92
C049,Toys,203.85,2024-12-02 06:06:13,2024-12-02,45.0,2024-12,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",179.85999999999999
C050,Home Appliances,610.77,2023-01-01 19:04:30,2023-01-01,,2023-01,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",418.32
C050,Home Appliances,76.1,2023-02-04 23:28:42,2023-02-04,34.0,2023-02,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",-116.35
C050,Beauty,726.22,2023-06-09 07:34:32,2023-06-09,124.0,2023-06,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",710.22
C050,Toys,54.31,2023-10-10 08:47:53,2023-10-10,123.0,2023-10,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",30.320000000000004
C050,Beauty,380.58,2023-10-20 15:15:48,2023-10-20,10.0,2023-10,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",364.58
C050,Books,223.4,2024-01-24 00:24:02,2024-01-24,95.0,2024-01,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,92.41
C050,Sports,296.83,2024-07-12 10:48:03,2024-07-12,170.0,2024-07,2024,Franklin Sports Spin N Putt Golf Game,249.14999999999998
C050,Electronics,401.57,2024-07-13 06:11:22,2024-07-13,0.0,2024-07,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),397.58
C050,Beauty,955.1,2024-07-29 20:55:59,2024-07-29,16.0,2024-07,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",939.1
C050,Home Appliances,732.31,2024-12-15 21:25:24,2024-12-15,139.0,2024-12,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",539.8599999999999
C050,Sports,612.39,2024-12-19 17:21:06,2024-12-19,3.0,2024-12,2024,Franklin Sports Spin N Putt Golf Game,564.71
C051,Home Appliances,693.82,2023-06-15 20:13:21,2023-06-15,,2023-06,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",501.37000000000006
C051,Clothing,645.78,2023-12-21 23:34:15,2023-12-21,189.0,2023-12,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,621.79
C051,Sports,71.12,2024-07-28 16:06:08,2024-07-28,219.0,2024-07,2024,Franklin Sports Spin N Putt Golf Game,23.440000000000005
C051,Sports,299.72,2024-08-06 18:59:03,2024-08-06,9.0,2024-08,2024,Franklin Sports Spin N Putt Golf Game,252.04000000000002
C051,Books,704.76,2024-08-09 02:51:38,2024-08-09,2.0,2024-08,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,573.77
C051,Home Appliances,427.08,2024-09-17 21:02:31,2024-09-17,39.0,2024-09,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",234.63
C051,Clothing,579.51,2024-10-05 02:02:02,2024-10-05,17.0,2024-10,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,555.52
C051,Electronics,330.39,2024-11-18 16:07:57,2024-11-18,44.0,2024-11,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),326.4
C052,Clothing,813.54,2023-08-15 06:16:33,2023-08-15,,2023-08,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,789.55
C052,Home Appliances,469.92,2023-10-26 16:41:58,2023-10-26,72.0,2023-10,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",277.47
C052,Toys,771.28,2024-01-12 22:03:35,2024-01-12,78.0,2024-01,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",747.29
C052,Books,729.06,2024-02-25 07:41:03,2024-02-25,43.0,2024-02,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,598.0699999999999
C052,Toys,58.46,2024-03-12 07:59:51,2024-03-12,16.0,2024-03,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",34.47
C052,Toys,873.47,2024-03-17 10:10:31,2024-03-17,5.0,2024-03,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",849.48
C052,Home Appliances,969.67,2024-05-24 06:02:38,2024-05-24,67.0,2024-05,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",777.22
C052,Home Appliances,432.8,2024-06-04 08:14:26,2024-06-04,11.0,2024-06,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",240.35000000000002
C052,Beauty,117.79,2024-06-29 11:05:00,2024-06-29,25.0,2024-06,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",101.79
C052,Books,397.19,2024-11-01 00:42:31,2024-11-01,124.0,2024-11,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,266.2
C052,Books,154.35,2024-11-29 05:12:04,2024-11-29,28.0,2024-11,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,23.359999999999985
C053,Sports,999.64,2023-02-27 23:15:47,2023-02-27,,2023-02,2023,Franklin Sports Spin N Putt Golf Game,951.96
C053,Beauty,624.81,2023-03-21 15:39:11,2023-03-21,21.0,2023-03,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",608.81
C053,Electronics,962.86,2023-08-11 23:01:11,2023-08-11,143.0,2023-08,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),958.87
C053,Home Appliances,894.33,2023-09-13 02:50:26,2023-09-13,32.0,2023-09,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",701.8800000000001
C053,Home Appliances,547.58,2023-11-13 16:14:13,2023-11-13,61.0,2023-11,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",355.13000000000005
C053,Clothing,566.85,2024-04-04 15:37:01,2024-04-04,142.0,2024-04,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,542.86
C053,Clothing,237.76,2024-09-23 01:00:26,2024-09-23,171.0,2024-09,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,213.76999999999998
C053,Toys,599.13,2024-10-05 11:11:30,2024-10-05,12.0,2024-10,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",575.14
C053,Clothing,368.75,2024-10-25 04:57:36,2024-10-25,19.0,2024-10,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,344.76
C053,Books,770.94,2024-11-01 09:43:34,2024-11-01,7.0,2024-11,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,639.95
C053,Beauty,214.16,2024-11-10 17:33:44,2024-11-10,9.0,2024-11,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",198.16
C053,Home Appliances,671.86,2024-11-25 01:10:56,2024-11-25,14.0,2024-11,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",479.41
C054,Clothing,730.54,2023-01-19 03:09:43,2023-01-19,,2023-01,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,706.55
C054,Electronics,220.06,2023-03-08 18:51:33,2023-03-08,48.0,2023-03,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),216.07
C054,Sports,567.0,2023-06-25 05:12:31,2023-06-25,108.0,2023-06,2023,Franklin Sports Spin N Putt Golf Game,519.32
C054,Home Appliances,980.23,2023-09-29 05:46:20,2023-09-29,96.0,2023-09,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",787.78
C054,Electronics,289.11,2024-06-29 03:10:35,2024-06-29,273.0,2024-06,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),285.12
C054,Books,538.23,2024-07-25 17:04:06,2024-07-25,26.0,2024-07,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,407.24
C054,Clothing,372.3,2024-10-29 03:48:16,2024-10-29,95.0,2024-10,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,348.31
C054,Home Appliances,671.66,2024-11-02 03:55:17,2024-11-02,4.0,2024-11,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",479.21
C054,Sports,298.6,2024-12-09 06:15:31,2024-12-09,37.0,2024-12,2024,Franklin Sports Spin N Putt Golf Game,250.92000000000002
C055,Toys,344.83,2023-05-01 20:22:39,2023-05-01,,2023-05,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",320.84
C055,Clothing,859.97,2023-05-22 03:07:09,2023-05-22,20.0,2023-05,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,835.98
C055,Electronics,304.85,2023-08-30 10:35:59,2023-08-30,100.0,2023-08,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),300.86
C055,Books,772.23,2023-11-03 03:16:22,2023-11-03,64.0,2023-11,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,641.24
C055,Home Appliances,549.72,2024-05-03 09:59:54,2024-05-03,182.0,2024-05,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",357.27000000000004
C055,Electronics,490.46,2024-05-15 19:12:01,2024-05-15,12.0,2024-05,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),486.46999999999997
C055,Home Appliances,505.55,2024-10-25 12:08:51,2024-10-25,162.0,2024-10,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",313.1
C056,Electronics,591.29,2023-01-21 12:39:05,2023-01-21,,2023-01,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),587.3
C056,Home Appliances,305.64,2023-03-09 15:44:52,2023-03-09,47.0,2023-03,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",113.19
C056,Toys,602.47,2023-04-21 20:32:27,2023-04-21,43.0,2023-04,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",578.48
C056,Beauty,63.75,2023-05-10 10:11:41,2023-05-10,18.0,2023-05,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",47.75
C056,Sports,574.64,2023-08-16 06:15:30,2023-08-16,97.0,2023-08,2023,Franklin Sports Spin N Putt Golf Game,526.96
C056,Electronics,907.27,2023-09-14 09:48:15,2023-09-14,29.0,2023-09,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),903.28
C056,Books,621.65,2023-12-24 20:03:40,2023-12-24,101.0,2023-12,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,490.65999999999997
C056,Sports,884.33,2024-03-07 14:10:26,2024-03-07,73.0,2024-03,2024,Franklin Sports Spin N Putt Golf Game,836.6500000000001
C056,Home Appliances,357.67,2024-04-23 15:09:03,2024-04-23,47.0,2024-04,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",165.22000000000003
C056,Toys,671.14,2024-08-06 01:11:52,2024-08-06,104.0,2024-08,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",647.15
C057,Books,996.25,2023-01-24 12:14:51,2023-01-24,,2023-01,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,865.26
C057,Books,977.03,2023-02-12 02:48:56,2023-02-12,18.0,2023-02,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,846.04
C057,Beauty,897.49,2023-03-17 07:04:58,2023-03-17,33.0,2023-03,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",881.49
C057,Toys,160.69,2023-03-31 18:31:51,2023-03-31,14.0,2023-03,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",136.7
C057,Home Appliances,485.52,2023-06-21 01:07:31,2023-06-21,81.0,2023-06,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",293.07
C057,Books,157.57,2023-07-18 19:53:39,2023-07-18,27.0,2023-07,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,26.579999999999984
C057,Beauty,817.07,2023-08-31 12:32:56,2023-08-31,43.0,2023-08,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",801.07
C057,Toys,69.55,2023-10-03 22:57:03,2023-10-03,33.0,2023-10,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",45.56
C057,Toys,355.91,2023-10-11 20:05:01,2023-10-11,7.0,2023-10,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",331.92
C057,Electronics,659.42,2023-11-04 13:31:37,2023-11-04,23.0,2023-11,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),655.43
C057,Sports,480.99,2023-12-21 08:43:34,2023-12-21,46.0,2023-12,2023,Franklin Sports Spin N Putt Golf Game,433.31
C057,Home Appliances,295.0,2024-03-11 12:28:46,2024-03-11,81.0,2024-03,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",102.55000000000001
C057,Beauty,846.6,2024-03-24 03:29:17,2024-03-24,12.0,2024-03,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",830.6
C057,Beauty,177.44,2024-03-25 15:39:53,2024-03-25,1.0,2024-03,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",161.44
C057,Electronics,345.68,2024-04-02 01:39:40,2024-04-02,7.0,2024-04,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),341.69
C057,Books,898.9,2024-05-05 18:38:23,2024-05-05,33.0,2024-05,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,767.91
C057,Home Appliances,188.11,2024-11-16 18:24:40,2024-11-16,194.0,2024-11,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",-4.339999999999975
C058,Toys,346.81,2023-04-12 21:46:24,2023-04-12,,2023-04,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",322.82
C058,Beauty,675.83,2023-04-20 18:40:52,2023-04-20,7.0,2023-04,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",659.83
C058,Toys,402.09,2023-05-04 12:44:05,2023-05-04,13.0,2023-05,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",378.09999999999997
C058,Books,807.6,2023-05-17 00:32:09,2023-05-17,12.0,2023-05,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,676.61
C058,Books,780.22,2023-11-12 11:46:31,2023-11-12,179.0,2023-11,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,649.23
C058,Clothing,630.21,2024-03-02 18:30:02,2024-03-02,111.0,2024-03,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,606.22
C058,Toys,879.13,2024-03-11 08:17:39,2024-03-11,8.0,2024-03,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",855.14
C058,Books,86.83,2024-05-01 12:04:22,2024-05-01,51.0,2024-05,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,-44.16000000000001
C058,Clothing,562.52,2024-08-01 07:10:32,2024-08-01,91.0,2024-08,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,538.53
C058,Toys,315.27,2024-08-05 16:11:19,2024-08-05,4.0,2024-08,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",291.28
C058,Clothing,671.25,2024-09-26 21:34:07,2024-09-26,52.0,2024-09,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,647.26
C058,Books,41.26,2024-09-28 00:49:26,2024-09-28,1.0,2024-09,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,-89.73000000000002
C058,Beauty,249.39,2024-12-01 21:34:44,2024-12-01,64.0,2024-12,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",233.39
C059,Beauty,342.17,2023-01-19 01:17:59,2023-01-19,,2023-01,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",326.17
C059,Sports,755.94,2023-03-20 10:53:21,2023-03-20,60.0,2023-03,2023,Franklin Sports Spin N Putt Golf Game,708.2600000000001
C059,Toys,375.02,2023-04-14 21:36:21,2023-04-14,25.0,2023-04,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",351.03
C059,Clothing,352.04,2023-05-28 09:51:20,2023-05-28,43.0,2023-05,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,328.05
C059,Sports,758.29,2023-06-28 09:19:37,2023-06-28,30.0,2023-06,2023,Franklin Sports Spin N Putt Golf Game,710.61
C059,Clothing,496.66,2023-07-02 20:47:41,2023-07-02,4.0,2023-07,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,472.67
C059,Sports,359.25,2023-09-21 21:36:35,2023-09-21,81.0,2023-09,2023,Franklin Sports Spin N Putt Golf Game,311.57
C059,Toys,540.29,2023-12-22 06:36:04,2023-12-22,91.0,2023-12,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",516.3
C059,Home Appliances,400.17,2024-01-23 16:57:54,2024-01-23,32.0,2024-01,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",207.72000000000003
C059,Home Appliances,16.79,2024-02-22 01:08:32,2024-02-22,29.0,2024-02,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",-175.66
C059,Sports,529.09,2024-03-10 00:56:28,2024-03-10,16.0,2024-03,2024,Franklin Sports Spin N Putt Golf Game,481.41
C059,Sports,769.64,2024-04-25 19:36:21,2024-04-25,46.0,2024-04,2024,Franklin Sports Spin N Putt Golf Game,721.96
C059,Electronics,439.11,2024-04-28 12:00:40,2024-04-28,2.0,2024-04,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),435.12
C059,Electronics,923.28,2024-05-04 18:04:50,2024-05-04,6.0,2024-05,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),919.29
C059,Electronics,49.03,2024-06-17 05:15:46,2024-06-17,43.0,2024-06,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),45.04
C059,Home Appliances,305.04,2024-06-19 08:34:07,2024-06-19,2.0,2024-06,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",112.59000000000003
C059,Toys,284.58,2024-07-10 20:40:28,2024-07-10,21.0,2024-07,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",260.59
C059,Toys,893.2,2024-08-09 08:02:19,2024-08-09,29.0,2024-08,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",869.21
C059,Electronics,105.35,2024-10-28 09:57:20,2024-10-28,80.0,2024-10,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),101.36
C059,Home Appliances,916.96,2024-11-22 06:43:28,2024-11-22,24.0,2024-11,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",724.51
C060,Clothing,154.35,2023-02-15 22:05:58,2023-02-15,,2023-02,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,130.35999999999999
C060,Home Appliances,590.48,2023-03-09 06:11:08,2023-03-09,21.0,2023-03,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",398.03000000000003
C060,Books,109.95,2023-03-28 19:05:26,2023-03-28,19.0,2023-03,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,-21.040000000000006
C060,Clothing,459.81,2023-06-30 15:09:14,2023-06-30,93.0,2023-06,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,435.82
C060,Electronics,960.35,2023-07-05 05:37:30,2023-07-05,4.0,2023-07,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),956.36
C060,Books,283.3,2023-09-13 10:02:37,2023-09-13,70.0,2023-09,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,152.31
C060,Books,673.22,2023-09-25 13:23:45,2023-09-25,12.0,2023-09,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,542.23
